x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.3579765467193341,-0.07998820174355675,-0.12250097438788048,0.6119251214337061,-0.5225768856288513,-0.1275587150363508,0.6703845352879491,-0.9920024611561354,-0.12857957769349682,0.7651449874174778,-1.2897176141708926,-0.11014656109947879,0.487369097585345,-0.9133064560794468,0.009158379775240283,0.4944772708659328,-1.228290787337306,-0.1444783554455806,0.41005766690978734,-0.9003322284473636,-0.21312678095356036,0.37203228974546143,-0.6518947974688034,-0.22234724208290227,0.2769975698967773,-0.9608706189031279,0.031293525535058944,0.2813578808249478,-1.2871790685752835,-0.1650874424838622,0.2304700298902242,-0.8666761680169117,-0.20703583730622677,0.21717377647843542,-0.5814276426763973,-0.16880387241712372,0.08135981324253848,-0.9660647855684927,0.021076172457265122,0.0694479977802794,-1.2340614620193044,-0.20794446852108178,0.06342945876402901,-0.7722763574703327,-0.19273854083241992,0.08479771134409547,-0.4732864735937082,-0.10266258305171708,-0.11993372584517645,-0.93465007914543,0.006461057816810624,-0.0904101021682729,-1.1453294416471398,-0.1660122261570529,-0.0724214146300925,-0.8006868089816276,-0.16073833764347079,-0.03949734881626267,-0.5553686616149587,-0.1005712234673536,A
0.0,0.0,0.0,0.353961042487857,-0.08086903343254771,-0.13059670094370457,0.616574559404929,-0.5207574627939747,-0.14098661216964023,0.6777248245901423,-0.9895958319822079,-0.1450050725919953,0.7733822154295359,-1.2928029552911242,-0.12890473021812815,0.4802917990026646,-0.9190573591952518,-0.014478288447625805,0.49512259857769225,-1.2297144521222168,-0.17643740007164804,0.40559166626018467,-0.898881036992877,-0.2444533705113149,0.362567492733741,-0.6407435258963116,-0.2510831110017018,0.26266246232070056,-0.9648877814998108,0.007037140315456472,0.27531460956581905,-1.3004493910747874,-0.20354517866160282,0.2207112541879289,-0.8714868079952519,-0.24567383955319472,0.201845847341482,-0.5702713176558063,-0.20349359773624018,0.05788913220134618,-0.9665431629691081,-0.0038400038993300664,0.04307421421183173,-1.2356091216417442,-0.23861382446909077,0.043722210282809065,-0.7715579552039422,-0.22163028282327765,0.06982825102101592,-0.46617929889655335,-0.12867477238996114,-0.15139538966503924,-0.9322704276114652,-0.019948011106291567,-0.13774283944281726,-1.1387341882164217,-0.1909472478635806,-0.10853783587626281,-0.810945382558113,-0.1850296116546584,-0.0652963173756641,-0.5773002883475387,-0.12495740321192098,A
0.0,0.0,0.0,0.3702106914975338,-0.06950708821011013,-0.11605602899624559,0.623733972558097,-0.5192112821493912,-0.1141299680095666,0.6811184423318533,-1.004322081190356,-0.11055268745138475,0.7764813269916762,-1.3079120751337299,-0.08742851835947231,0.5019292039413746,-0.9029681261067809,0.03200180905359011,0.5162807056643072,-1.227708542544584,-0.11754670151130255,0.4359904688066729,-0.9051247558362859,-0.18573330385995873,0.39617931465559975,-0.6612469077976304,-0.19582761210518748,0.29865910552053143,-0.9543598580670062,0.05115970076256118,0.316031639624038,-1.2911214600629637,-0.13845288614045037,0.26281328216132793,-0.8715368561356386,-0.1812071569372342,0.24275916844634543,-0.5957047335319453,-0.1451352285765913,0.10882914135945276,-0.9665932189744907,0.03714677903438984,0.11157644391803595,-1.2559327272256868,-0.18974950740871982,0.0976302568604578,-0.7908079568170774,-0.17299206644709095,0.10861015750185986,-0.494612836541911,-0.08277565849789408,-0.09363394040853548,-0.9442108733319531,0.018817035104205352,-0.05201040304266973,-1.1683161186299174,-0.15474198162936417,-0.04252142676165598,-0.8130107801601163,-0.14794660406114718,-0.019839854128429174,-0.5604124835792457,-0.08696309950319119,A
0.0,0.0,0.0,0.3548926249803802,-0.0858323662776451,-0.1351189496723241,0.6165822041321805,-0.525673100215612,-0.1469128555840013,0.6764914408149338,-0.9954433637870732,-0.1489828277979191,0.773370358337123,-1.2935022721907754,-0.12871389483806134,0.47442343272526005,-0.9240555305360212,-0.03581212713407899,0.4877933213706155,-1.2321583989313896,-0.19479906390124363,0.39993444376743476,-0.8901282144257588,-0.2515857135150407,0.35444745422906815,-0.6254556084151992,-0.25026103657500015,0.25278568559435205,-0.9675222980162232,-0.012237966268095587,0.25765043390590747,-1.3030506105689572,-0.22113725096182815,0.20876751343354763,-0.8652984602910146,-0.2562326617630705,0.19057102225047462,-0.5660460950420418,-0.21049953627720708,0.045652287891664256,-0.9651003831855304,-0.019824612937105603,0.02146438083678264,-1.2314386879870085,-0.2508271219096018,0.03525373627115026,-0.7658900267768048,-0.22931717806517968,0.0659516503095498,-0.4643054371187792,-0.13602799661825643,-0.1667336051283284,-0.928039234522806,-0.03288492393213843,-0.1613993493351992,-1.1381244178322028,-0.1978079827167074,-0.11890188100776851,-0.8246201625506786,-0.18919300237911912,-0.06848061940875508,-0.6048609922388806,-0.12982533485150044,A
0.0,0.0,0.0,0.3653327940551277,-0.08707432160912779,-0.1353516221523876,0.6185961013851945,-0.5211561499280657,-0.14671493009650444,0.678133446731451,-0.9972687887490949,-0.1538795311098655,0.7867850585110167,-1.2950673827243528,-0.1399448178287292,0.4968881218979613,-0.9158091833076345,0.01706206670688346,0.4932042178291741,-1.2480576532601833,-0.144833059916863,0.41046612959944356,-0.9229888009830558,-0.21987967239041037,0.3808771058008736,-0.6664467639247518,-0.23136394023626228,0.2874321375220055,-0.9578010055953852,0.04305433516996854,0.2847846586704769,-1.2942994664461396,-0.16378513791472177,0.22908606811003454,-0.8716626766655144,-0.21212539185609108,0.22161892957479404,-0.5809516716477297,-0.17462215662806913,0.09113006027333949,-0.9628314496181112,0.03352152948594819,0.07388211510520662,-1.241429656822287,-0.20276331244567716,0.06022019016738393,-0.7846557233843462,-0.18731481802528002,0.08329618454172234,-0.48254817400297584,-0.09349177255924794,-0.11466420060806527,-0.9330788957473778,0.017792720093955914,-0.08808319331801827,-1.1618644928486608,-0.15536707614287734,-0.07959065096886668,-0.825433400325866,-0.14673662848434432,-0.050049845809940624,-0.5779869141473445,-0.08210691260530473,A
0.0,0.0,0.0,0.36204564476300777,-0.09059877183562659,-0.12359048112929998,0.6174321476545946,-0.5260529472343709,-0.13010400107926207,0.6798329982060166,-0.9980770630695653,-0.1338095185789276,0.7855405726548439,-1.2962894907148066,-0.11872704698610642,0.49452552941014266,-0.9102938935997381,0.015418363195125273,0.5078564806337224,-1.2224767912842318,-0.14369041523137108,0.4179454030601897,-0.90256112031446,-0.2166348818908284,0.372090703002178,-0.6472596409444619,-0.22672405546443394,0.2850900774694113,-0.958500729122563,0.03561298597507432,0.29652526346283625,-1.2962213900129242,-0.17111768290647378,0.23644829818526583,-0.8746461103629253,-0.22056186314596377,0.21357560613442417,-0.5726316437322339,-0.18373594800216325,0.08698145088624425,-0.963394699402122,0.022662228840945518,0.07391546461798444,-1.237848170551584,-0.21043715506283397,0.06454281551343177,-0.780517702349378,-0.19923465784036945,0.08319715356661564,-0.46991149285896533,-0.10917240933253604,-0.1230371559625895,-0.9356385455968613,0.004921173422767418,-0.09624492050882151,-1.1503499595297138,-0.1636352547615069,-0.07214334515116726,-0.8261726039553745,-0.15809634081076523,-0.034765817733978646,-0.5884266393896516,-0.09794557702709707,A
0.0,0.0,0.0,0.3608654577184737,-0.10898261697921158,-0.12546636904553093,0.6050647536741126,-0.5468192034445574,-0.1342541860846102,0.6677458398843692,-1.000107285234339,-0.1376057616252297,0.7727709289647957,-1.2765671873696902,-0.12108955924402034,0.47893137068870845,-0.918247275572053,-0.0007288023389373958,0.48239644206784177,-1.2132812828356256,-0.1596205353932691,0.3996137484515685,-0.8788414801189427,-0.23385291236586575,0.3545179566121431,-0.6229932488426864,-0.24645037082330437,0.2595469641344874,-0.9657304869416576,0.022922715407150292,0.24976019723083934,-1.2785837860653382,-0.18151788200369023,0.20403082459620664,-0.8476337954389443,-0.22782037040165812,0.1953663316934029,-0.5571443930604667,-0.19200425570289453,0.06036671529318675,-0.9629441561259091,0.014637444643406003,0.0346915054271694,-1.2171170406452168,-0.20880221102019875,0.03446785705143246,-0.7772528343503223,-0.1924851366718487,0.06033445831591673,-0.4935478807161086,-0.1041587539018407,-0.14031267656672672,-0.9189047802920685,0.0008774191175137467,-0.13636858907513771,-1.1198845652528069,-0.1574099244197503,-0.11061515603924144,-0.8131209802254423,-0.14806554851894999,-0.0666624036297774,-0.6013633327344424,-0.0883851088174325,A
0.0,0.0,0.0,0.3612442317970166,-0.09624919390511688,-0.12193754125211471,0.6077877082632951,-0.5350608040682439,-0.12598344099468287,0.667551021944245,-0.9979165952377773,-0.12659704353194284,0.7724853793734631,-1.2803280650825557,-0.10761359409036414,0.4970623855196826,-0.9104896627258,0.022825802671344438,0.4990557128207057,-1.218860627593555,-0.13030046056160027,0.4139402449725208,-0.8902122929929818,-0.2036540906291322,0.37342390372661455,-0.639373759321819,-0.21640199536849583,0.2866615037849781,-0.9580319317474418,0.046554463799259836,0.28423443884699606,-1.272747932015706,-0.14829531640104826,0.2273359838909584,-0.8512033522815056,-0.19473850398539638,0.21121332857400776,-0.5703690487506684,-0.16021181179999175,0.09172131369186587,-0.9631540379315263,0.037386466322919476,0.0757571186338041,-1.2299444630058372,-0.18624097119872993,0.06070690936933326,-0.7778055608811588,-0.17043258300145075,0.07751978620644433,-0.48563823912478654,-0.0813214356175331,-0.11075317497341741,-0.9300263794738118,0.023124711348154914,-0.08905608514805374,-1.1415547356956106,-0.14148763484472007,-0.07801801662795058,-0.8094523189842571,-0.13219158133365239,-0.04733763625557648,-0.5752756381662643,-0.07025116295671836,A
0.0,0.0,0.0,0.3623906484629117,-0.09280056176005488,-0.11257578203200405,0.6085479228882266,-0.5452633306139507,-0.11589240431715263,0.6663726795657359,-1.0030303731034387,-0.11677574526364005,0.7715349812948696,-1.2858483268982894,-0.09870746339299674,0.4785926148224117,-0.9145913177526698,0.005568915211252945,0.5004817531435549,-1.22231032566569,-0.14445304014986526,0.41826208916029073,-0.8927276813923747,-0.21124041063467916,0.3688009018742392,-0.6554343516745301,-0.2203066764907469,0.2734657136475599,-0.9618817512871479,0.02192935477683695,0.290933617282694,-1.286862768056664,-0.16775611120159228,0.23719105343275862,-0.8638947617947895,-0.20730664928580547,0.2083406851251192,-0.5863311514806065,-0.17025859177546301,0.08069692847892976,-0.9640472704257051,0.008071759649450184,0.083296115172754,-1.2258404681513224,-0.2073061627352369,0.07403460831774446,-0.7688053319381798,-0.18643270711529872,0.08135219465188329,-0.4794583392827872,-0.09689247877286244,-0.12049495302661213,-0.9330273563541114,-0.010087759365948875,-0.0827631241910253,-1.145165283449537,-0.16461733992695182,-0.05703929628338312,-0.8140205769638424,-0.1500465093769977,-0.028976737234685024,-0.5824969987774935,-0.08796837795972036,A
0.0,0.0,0.0,0.36034508577105884,-0.09172750604097941,-0.11995942894048808,0.6109233104843127,-0.5347458031311011,-0.12813627113183346,0.6685376135646566,-0.9935990123157761,-0.13251713311888325,0.7739898896867257,-1.281789559994713,-0.11759235548856029,0.48530565295712325,-0.9092976190651586,-0.0034861985475830976,0.5071349393814994,-1.2222515719928078,-0.15808890727218655,0.42274454001368345,-0.894420192957276,-0.22614675115674496,0.37363581698544834,-0.6574747832100544,-0.23525979125646637,0.28234650521724314,-0.9593124887082463,0.015640943444586754,0.3004935656786008,-1.2823544271300662,-0.17931462096431008,0.23901553922155314,-0.8569647030595487,-0.21912155127417868,0.20750026932932894,-0.5793046245989885,-0.18038755351489227,0.0925491370581009,-0.9655195930199881,0.003942402721529245,0.09391653374717072,-1.224030621973921,-0.21847835138319557,0.07565084314466765,-0.765676865790273,-0.19736421369529383,0.08168234803844274,-0.47682158718484907,-0.10512397578508711,-0.10582324664819427,-0.9377861447912025,-0.012383407295655563,-0.06721295599795833,-1.1441928050735972,-0.1732430365087243,-0.048597004877022,-0.8061428803659559,-0.15924627164215172,-0.02307383054354823,-0.5722650986188684,-0.09543387042250465,A
